Chave_Parcela_Idade;Talhao;Parcela;Idade_meses;Area_parc;Cova;Fuste;Fila;Viva;Falha;dap;altura;Dom;Hd;dg;Gi;G;treino;altura_reta;altura_parabola;altura_curtis;altura_stofells;altura_hericksen;altura_gompertz;altura_logistico;altura_chapman_richards;Estrato
PR2T5-4-32;PR2T5;4;32;259.92;3;1;1;1;0;15.2;19.7;N;19.75484469;14.6525595;0.018145839;7.784996407;1;22.384255984472595;22.438262883459164;22.90341853856761;22.330106010748274;23.041107284535258;22.4529192240468;22.452788192260755;22.529498515425665;PR2T5
PR2T5-1-44;PR2T5;1;44;300.27;5;1;1;1;0;14.8;21.7;N;24.91321975;16.65893154;0.017203361;7.984815937;1;21.928891518729312;21.981227034353434;22.530784468297455;21.879822770763532;22.61269376607055;21.98466467453337;21.974380451243654;22.071941034865826;PR2T5
PR2T5-5-78;PR2T5;5;78;277.48;1;1;1;1;0;19.2;29.2;N;30.86666667;17.4101503;0.028952918;10.29542981;1;26.937900641905443;26.952627888982516;25.990488864893344;26.69258950428615;26.794025879144563;27.023434389470413;27.090152728968565;26.96550557489001;PR2T5
PR2T5-6-44;PR2T5;6;44;277.67;8;1;2;1;0;17.1;23.86837363;N;26.0784779;17.0671299;0.022965828;10.71088266;1;24.5472371967532;24.595280238769135;24.50122791596874;24.43230253103764;24.933239323268282;24.654115526163572;24.69959306608842;24.666462970682286;PR2T5
PR2T5-3-32;PR2T5;3;32;279.29;8;1;2;1;0;14.3;20.81918296;N;21.46192279;14.46776982;0.016060607;6.474859692;1;21.359685936550207;21.40850057135252;22.045038586408683;21.31290256498858;22.060592871339182;21.397714967449254;21.375308275563516;21.49595379077599;PR2T5
PR2T5-7-57;PR2T5;7;57;270.4;9;1;2;1;0;17.9;25.4;N;27.4;18.18891604;0.025164943;11.53129484;1;25.457966128239768;25.49662614481379;25.09917075535017;25.300692043744128;25.667746906414102;25.56594274933859;25.624892068196274;25.549581666998126;PR2T5
PR2T5-5-78;PR2T5;5;78;277.48;25;1;4;1;0;20.7;29.0;D;30.86666667;17.4101503;0.033653526;10.29542981;1;28.645517388442762;28.619267819709762;26.911365395087422;28.271281617389967;28.002456656917907;28.6616477888598;28.707271341816938;28.572036393444314;PR2T5
PR2T5-3-22;PR2T5;3;22;279.29;1;1;1;1;0;13.0;14.8;D;14.94333333;11.19874181;0.013273229;3.879409676;1;19.87975142288453;19.911967179132542;20.66774678397639;19.816373688499418;20.52947725846532;19.866435156507976;19.818762957089685;19.97600227402612;PR2T5
PR2T5-4-22;PR2T5;4;22;259.92;10;1;2;1;0;10.9;13.5;N;13.69;10.99208048;0.009331316;4.381181329;1;17.489087977732286;17.471774621913323;18.026694766203473;17.321107217336927;17.699118466319533;17.39597072656363;17.342555901360967;17.44348132440269;PR2T5
PR2T5-2-57;PR2T5;2;57;255.49;3;1;1;1;0;11.6;21.5;N;24.5;13.30839334;0.010568318;6.533538849;1;18.285975792783034;18.28828996006726;18.971303786707423;18.164525404959527;18.69901345234186;18.21713090121765;18.15946777811082;18.299224405385125;PR2T5
PR2T5-6-22;PR2T5;6;22;277.67;5;1;1;1;0;10.5;13.57;N;13.98;11.09240905;0.008659015;4.524348249;1;17.033723511989;17.00379459154415;17.45473901636426;16.833430293793427;17.09850440600399;16.928608329266886;16.88084234697231;16.94881032160222;PR2T5
PR2T5-6-22;PR2T5;6;22;277.67;1;1;1;1;0;11.1;13.6;N;13.98;11.09240905;0.009676891;4.524348249;1;17.716770210603926;17.7053828633329;18.30370574663382;17.5633555787593;17.991209328845258;17.63020849099623;17.574869252596876;17.68924042724617;PR2T5
PR2T5-6-44;PR2T5;6;44;277.67;6;1;1;1;0;18.9;24.82812038;N;26.0784779;17.0671299;0.028055208;10.71088266;1;26.59637729259798;26.617581920894555;25.79301834296809;26.373411548159787;26.541035534560876;26.68998767324891;26.756780262607222;26.640773945960813;PR2T5
PR2T5-4-32;PR2T5;4;32;259.92;1;1;1;1;0;15.6;19.7;D;19.75484469;14.6525595;0.01911345;7.784996407;1;22.83962045021588;22.89428066919155;23.262638548539936;22.77759946990003;23.4583919110639;22.91976205212105;22.92991347249443;22.98428327065812;PR2T5
PR2T5-6-44;PR2T5;6;44;277.67;28;1;4;1;0;22.3;26.59915117;D;26.0784779;17.0671299;0.039057065;10.71088266;1;30.466975251415903;30.38123709686533;27.785799900982514;29.925726142817698;29.19851061015749;30.3501279478363;30.32805760689765;30.256282541068096;PR2T5
PR2T5-3-66;PR2T5;3;66;279.29;9;1;2;1;0;10.0;22.8;N;30.8;17.96172699;0.007853982;9.979835032;1;16.464517929809894;16.41738790196392;16.704543769478924;16.21761046434757;16.314712136722108;16.346877708565472;16.309700031366738;16.324303055090166;PR2T5
PR2T5-4-22;PR2T5;4;22;259.92;24;1;4;1;0;12.0;13.4;D;13.69;10.99208048;0.011309734;4.381181329;1;18.741340258526318;18.75347031615974;19.480953588837934;18.641061241701927;19.243626789320686;18.687735638641694;18.63061202402241;18.782847419227963;PR2T5
PR2T5-4-22;PR2T5;4;22;259.92;2;1;1;1;0;8.9;12.3;N;13.69;10.99208048;0.006221139;4.381181329;1;15.212265649015862;15.121693836334034;14.904439201097734;14.836370533216503;14.442648251588558;15.079525293824535;15.080260659222127;14.924197561283863;PR2T5
PR2T5-4-44;PR2T5;4;44;259.92;8;1;2;1;0;17.0;23.81355303;N;24.70064012;16.8297851;0.022698007;10.27042866;1;24.433396080317376;24.4823256701898;24.423596309376677;24.323086779458137;24.839018790022266;24.53942950584953;24.58287854026717;24.555409463165226;PR2T5
PR2T5-4-66;PR2T5;4;66;259.92;10;1;2;1;0;19.7;26.9;N;28.33333333;19.35611249;0.030480517;12.45314782;1;27.50710622408455;27.509765256579115;26.30938740033839;27.221951535709703;27.207019186062467;27.575026179215453;27.638743405426514;27.5041347243057;PR2T5
PR2T5-2-22;PR2T5;2;22;255.49;1;1;1;1;0;9.6;12.6;N;12.82;9.499808611;0.007238229;3.051675646;1;16.009153464066607;15.94711722900473;16.074620202025528;15.71970831644735;15.658924965960964;15.883839706306908;15.858075178234953;15.819499020053355;PR2T5
PR2T5-1-44;PR2T5;1;44;300.27;2;1;1;1;0;15.9;23.19161037;N;24.91321975;16.65893154;0.019855651;7.984815937;1;23.181143799523344;23.235625904402074;23.523655291790526;23.111442002972897;23.764392684292666;23.268832637589966;23.286626254944718;23.323604815253447;PR2T5
PR2T5-4-32;PR2T5;4;32;259.92;2;1;1;1;0;12.1;17.7;N;19.75484469;14.6525595;0.011499015;7.784996407;1;18.855181374962136;18.86960633278077;19.60512130088074;18.75960531567957;19.37694336246983;18.80549772278968;18.748820271537614;18.903167971933076;PR2T5
PR2T5-4-32;PR2T5;4;32;259.92;9;1;2;1;0;15.4;19.49075344;N;19.75484469;14.6525595;0.018626503;7.784996407;1;22.61193821734424;22.66639903424702;23.084662448309214;22.554195831836328;23.251104456103143;22.686531289019413;22.691541343467346;22.757231921986733;PR2T5
PR2T5-2-78;PR2T5;2;78;255.49;4;1;1;1;0;16.0;25.7;N;26.7;14.31543456;0.020106193;7.559730148;1;23.294984915959166;23.349280391550582;23.609114738688277;23.222391324847244;23.865111226545977;23.38496907034031;23.4052753575428;23.436382396017613;PR2T5
PR2T5-2-57;PR2T5;2;57;255.49;10;1;2;1;0;14.0;22.9;N;24.5;13.30839334;0.015393804;6.533538849;1;21.018162587242742;21.064101146021954;21.74237909685497;20.970507019605666;21.719988843229274;21.044854735074697;21.015665448006864;21.14813270460867;PR2T5
PR2T5-3-44;PR2T5;3;44;279.29;7;1;1;1;0;10.5;18.72357915;N;24.36317469;16.06075963;0.008659015;7.253818091;1;17.033723511989;17.00379459154415;17.45473901636426;16.833430293793427;17.09850440600399;16.928608329266886;16.88084234697231;16.94881032160222;PR2T5
PR2T5-6-78;PR2T5;6;78;277.67;6;1;1;1;0;22.1;32.4;N;33.9;19.48725422;0.038359632;13.96386286;1;30.23929301854426;30.161881742672563;27.68196873206536;29.720492913499807;29.05378391176548;30.14263544847574;30.131858884235598;30.047319026387388;PR2T5
PR2T5-6-57;PR2T5;6;57;277.67;9;1;2;1;0;18.6;27.1;N;30.3;18.24147852;0.027171635;12.23557393;1;26.25485394329052;26.281963292159084;25.59075139460428;26.05303495519925;26.28399717310628;26.354750030697836;26.420426141763567;26.314848935956565;PR2T5
PR2T5-1-57;PR2T5;1;57;300.27;7;1;1;1;0;13.0;23.7;N;28.4;17.69049565;0.013273229;9.004313863;1;19.87975142288453;19.911967179132542;20.66774678397639;19.816373688499418;20.52947725846532;19.866435156507976;19.818762957089685;19.97600227402612;PR2T5
PR2T5-5-22;PR2T5;5;22;277.48;3;1;1;1;0;12.0;14.4;N;14.71666667;11.10559168;0.011309734;4.189120426;1;18.741340258526318;18.75347031615974;19.480953588837934;18.641061241701927;19.243626789320686;18.687735638641694;18.63061202402241;18.782847419227963;PR2T5
PR2T5-6-22;PR2T5;6;22;277.67;20;1;3;1;0;12.8;13.99;D;13.98;11.09240905;0.012867964;4.524348249;1;19.652069190012888;19.680776838224652;20.439844357727733;19.583070582931427;20.280409403186255;19.63058376120024;19.58019198191038;19.739117445270438;PR2T5
PR2T5-2-32;PR2T5;2;32;255.49;2;1;1;1;0;11.2;16.9;N;17.35311108;11.2903351;0.009852035;4.702305979;1;17.830611327039747;17.822091540601438;18.440036894840283;17.68409262337233;18.13528701986955;17.747450343512615;17.691366637607654;17.811736119183497;PR2T5
PR2T5-5-57;PR2T5;5;57;277.48;6;1;1;1;0;8.2;18.4;N;26.06666667;16.16959595;0.005281017;8.880507336;1;14.415377833965112;14.293152624582472;13.64225857615359;13.93645440790281;13.126686143136105;14.284273680834364;14.320006183488225;14.01248355087399;PR2T5
PR2T5-5-57;PR2T5;5;57;277.48;8;1;2;1;0;6.1;15.83718283;N;26.06666667;16.16959595;0.002922467;8.880507336;1;12.024714388812868;11.7888220748426;9.261451690023033;11.117518919534254;8.374061754249624;11.969635924976448;12.16068554549746;11.159466829396282;PR2T5
PR2T5-1-32;PR2T5;1;32;300.27;2;1;1;1;0;15.2;20.7;N;21.77136716;15.0853933;0.018145839;6.547626491;1;22.384255984472595;22.438262883459164;22.90341853856761;22.330106010748274;23.041107284535258;22.4529192240468;22.452788192260755;22.529498515425665;PR2T5
PR2T5-5-32;PR2T5;5;32;277.48;4;1;1;1;0;14.8;19.29283673;N;19.55381427;13.43409841;0.017203361;6.129943789;1;21.928891518729312;21.981227034353434;22.530784468297455;21.879822770763532;22.61269376607055;21.98466467453337;21.974380451243654;22.071941034865826;PR2T5
PR2T5-6-66;PR2T5;6;66;277.67;16;1;3;1;0;24.7;31.4;D;31.0;18.96551526;0.047916357;13.22615372;1;33.19916204587561;32.99364911139837;28.925458933386437;32.35595728586526;30.8405742296382;32.754740006754695;32.528835608601646;32.73136577639362;PR2T5
PR2T5-7-78;PR2T5;7;78;270.4;7;1;2;1;0;17.7;29.1;N;32.76666667;19.83074213;0.024605739;13.70699879;1;25.230283895368125;25.271671442067632;24.953429063214298;25.084469453208495;25.487244390925156;25.33896971634454;25.39506349720128;25.329672426193625;PR2T5
PR2T5-4-44;PR2T5;4;44;259.92;2;1;1;1;0;14.1;21.7;N;24.70064012;16.8297851;0.015614501;10.27042866;1;21.132003703678564;21.178964583426307;21.844228814466888;21.084829613037286;21.834327794718064;21.162523425439154;21.135545128567795;21.264262539910863;PR2T5
PR2T5-3-44;PR2T5;3;44;279.29;2;1;1;1;0;15.3;22.83200111;N;24.36317469;16.06075963;0.018385386;7.253818091;1;22.498097100908417;22.55236277333351;22.994454223826125;22.442237385181706;23.14644900539556;22.569771164717082;22.57220863366699;22.64345115847695;PR2T5
PR2T5-2-32;PR2T5;2;32;255.49;6;1;1;1;0;8.7;15.41365017;N;17.35311108;11.2903351;0.005944679;4.702305979;1;14.984583416144217;14.885285920637758;14.553479746793508;14.581014752688413;14.07752901511656;14.851312774116707;14.861174742962096;14.665452925698782;PR2T5
PR2T5-7-78;PR2T5;7;78;270.4;10;1;2;1;0;14.8;26.6;N;32.76666667;19.83074213;0.017203361;13.70699879;1;21.928891518729312;21.981227034353434;22.530784468297455;21.879822770763532;22.61269376607055;21.98466467453337;21.974380451243654;22.071941034865826;PR2T5
PR2T5-7-57;PR2T5;7;57;270.4;10;1;2;1;0;13.3;22.8;N;27.4;18.18891604;0.013892908;11.53129484;1;20.221274772191997;20.258275473288126;21.00123815862567;20.16474695893601;20.89598490121857;20.220179359355004;20.177258229428215;20.329759632068157;PR2T5
PR2T5-2-57;PR2T5;2;57;255.49;9;1;2;1;0;12.1;21.5;N;24.5;13.30839334;0.011499015;6.533538849;1;18.855181374962136;18.86960633278077;19.60512130088074;18.75960531567957;19.37694336246983;18.80549772278968;18.748820271537614;18.903167971933076;PR2T5
PR2T5-3-32;PR2T5;3;32;279.29;1;1;1;1;0;17.0;21.1;D;21.46192279;14.46776982;0.022698007;6.474859692;1;24.433396080317376;24.4823256701898;24.423596309376677;24.323086779458137;24.839018790022266;24.53942950584953;24.58287854026717;24.555409463165226;PR2T5
PR2T5-3-32;PR2T5;3;32;279.29;4;1;1;1;0;14.8;21.01576989;N;21.46192279;14.46776982;0.017203361;6.474859692;1;21.928891518729312;21.981227034353434;22.530784468297455;21.879822770763532;22.61269376607055;21.98466467453337;21.974380451243654;22.071941034865826;PR2T5
PR2T5-1-32;PR2T5;1;32;300.27;5;1;1;1;0;13.1;20.24785907;N;21.77136716;15.0853933;0.013478218;6.547626491;1;19.99359253932035;20.027466906145236;20.780010657771385;19.932706969497723;20.652577898127248;19.98435843631104;19.93818375860352;20.09412874362605;PR2T5
PR2T5-7-57;PR2T5;7;57;270.4;20;1;4;1;0;21.9;27.4;D;27.4;18.18891604;0.037668481;11.53129484;1;30.011610785672616;29.942271872636454;27.57663979000601;29.51482063128759;28.907741498074117;29.93409837003023;29.93377966737529;29.83791780774174;PR2T5
PR2T5-2-57;PR2T5;2;57;255.49;8;1;2;1;0;16.2;24.5;D;24.5;13.30839334;0.020611989;6.533538849;1;23.522667148830806;23.576398478965096;23.77777238739555;23.44380035076042;24.06467348065228;23.616891238090716;23.642146636039833;23.661450729864228;PR2T5
PR2T5-6-22;PR2T5;6;22;277.67;7;1;1;1;0;10.1;13.58;N;13.98;11.09240905;0.008011847;4.524348249;1;16.578359046245716;16.534796497801636;16.85782284773189;16.341345422260876;16.474559772660093;16.462978955359223;16.42336129113469;16.44977033696281;PR2T5
PR2T5-3-22;PR2T5;3;22;279.29;2;1;1;1;0;10.8;14.5;N;14.94333333;11.19874181;0.009160884;3.879409676;1;17.375246861296464;17.354875057762282;17.88597667596503;17.19959005578586;17.55105700469398;17.278984029439787;17.226753413013334;17.320212152242764;PR2T5
PR2T5-4-44;PR2T5;4;44;259.92;19;1;4;1;0;18.3;24.51239628;D;24.70064012;16.8297851;0.026302199;10.27042866;1;25.913330593983055;25.945772002776103;25.383517623080515;25.731435779754374;26.02277914339153;26.017788025292674;26.08124640173655;25.98770686393539;PR2T5
PR2T5-4-66;PR2T5;4;66;259.92;23;1;4;1;0;23.2;28.8;D;28.33333333;19.35611249;0.042273271;12.45314782;1;31.49154529933829;31.365186557171512;28.23531760884139;30.84397053776502;29.83411436552546;31.270615121392613;31.187101169658156;31.191328637273774;PR2T5
PR2T5-6-78;PR2T5;6;78;277.67;2;1;1;1;0;13.4;23.8;N;33.9;19.48725422;0.014102609;13.96386286;1;20.335115888627815;20.373584313418316;21.11023092595869;20.280457555011235;21.01631920820416;20.338068758866367;20.29689673465997;20.447267887256718;PR2T5
PR2T5-5-57;PR2T5;5;57;277.48;10;1;2;1;0;13.5;22.8;N;26.06666667;16.16959595;0.014313882;8.880507336;1;20.448957005063637;20.488829524587672;21.21816211694133;20.39596442299199;21.135758828053703;20.455938664429205;20.416592614817077;20.564573854094213;PR2T5
PR2T5-6-66;PR2T5;6;66;277.67;2;1;1;1;0;12.7;22.8;N;31.0;18.96551526;0.012667687;13.22615372;1;19.538228073577066;19.56508622432946;20.324175394363085;19.466096665626026;20.154412248530043;19.512664041444054;19.461056844231912;19.620355047933682;PR2T5
PR2T5-4-57;PR2T5;4;57;259.92;10;1;2;1;0;18.9;25.6;N;26.8;18.12344037;0.028055208;10.91752399;1;26.59637729259798;26.617581920894555;25.79301834296809;26.373411548159787;26.541035534560876;26.68998767324891;26.756780262607222;26.640773945960813;PR2T5
PR2T5-6-57;PR2T5;6;57;277.67;1;1;1;1;0;17.3;27.3;N;30.3;18.24147852;0.023506182;12.23557393;1;24.77491942962484;24.82099848904531;24.65451845993082;24.650282975451915;25.12003857763932;24.883033273234545;24.93236102269647;24.88812126160324;PR2T5
PR2T5-1-32;PR2T5;1;32;300.27;8;1;2;1;0;16.5;21.6389142;N;21.77136716;15.0853933;0.021382465;6.547626491;1;23.86419049813827;23.916598392880616;24.025245733065773;23.774708418057525;24.35944422555427;23.963848645083353;23.996276975665115;23.997854512145377;PR2T5
PR2T5-5-44;PR2T5;5;44;277.48;1;1;1;1;0;16.5;22.3;N;24.63464743;15.34361974;0.021382465;7.996410766;1;23.86419049813827;23.916598392880616;24.025245733065773;23.774708418057525;24.35944422555427;23.963848645083353;23.996276975665115;23.997854512145377;PR2T5
PR2T5-4-78;PR2T5;4;78;259.92;9;1;2;1;0;21.4;32.5;N;33.93333333;20.11360914;0.035968094;13.44692186;1;29.442405203493507;29.39213369073159;27.306553413730093;28.998686254091538;28.53671912055715;29.408266058400955;29.430517112262493;29.312467321918028;PR2T5
PR2T5-4-32;PR2T5;4;32;259.92;24;1;4;1;0;16.4;19.78226703;D;19.75484469;14.6525595;0.021124069;7.784996407;1;23.75034938170245;23.80326205053628;23.943477494486075;23.664564835858272;24.261787056319704;23.848323935188766;23.8784000537655;23.88587814388564;PR2T5
PR2T5-6-44;PR2T5;6;44;277.67;20;1;3;1;0;20.1;25.45408951;D;26.0784779;17.0671299;0.031730871;10.71088266;1;27.962470689827835;27.954329829361384;26.555717999531232;27.643158726438077;27.529935684162474;28.01240062055019;28.07091345984254;27.9327648715379;PR2T5
PR2T5-1-22;PR2T5;1;22;300.27;4;1;1;1;0;11.5;15.53;N;16.35666667;12.20573636;0.010386891;4.676136213;1;18.172134676347213;18.171835798642057;18.84055875154419;18.04478906922998;18.559925528361013;18.099612874844887;18.042139607431412;18.177721133031927;PR2T5
PR2T5-6-22;PR2T5;6;22;277.67;4;1;1;1;0;7.2;11.42;N;13.98;11.09240905;0.004071504;4.524348249;1;13.276966669606901;13.104113860409356;11.668765226823647;12.618512939924958;11.037440528735672;13.167239767676083;13.267737635084675;12.67803248841971;PR2T5
PR2T5-2-66;PR2T5;2;66;255.49;18;1;3;1;0;17.1;24.5;D;24.5;13.77043935;0.022965828;6.995082081;1;24.5472371967532;24.595280238769135;24.50122791596874;24.43230253103764;24.933239323268282;24.654115526163572;24.69959306608842;24.666462970682286;PR2T5
PR2T5-5-22;PR2T5;5;22;277.48;9;1;2;1;0;10.6;14.23;N;14.71666667;11.10559168;0.008824734;4.189120426;1;17.14756462842482;17.12088504257769;17.600018407694513;16.95575470281253;17.250776208334358;17.045298172377485;16.99589007292925;17.07287971472183;PR2T5
PR2T5-5-32;PR2T5;5;32;277.48;3;1;1;1;0;15.0;18.7;N;19.55381427;13.43409841;0.017671459;6.129943789;1;22.156573751600956;22.20987221682797;22.71882177493888;22.1053188279141;22.828328612680416;22.218954109541542;22.21371434423566;22.301072009736853;PR2T5
PR2T5-2-22;PR2T5;2;22;255.49;18;1;3;1;0;11.2;12.8;D;12.82;9.499808611;0.009852035;3.051675646;1;17.830611327039747;17.822091540601438;18.440036894840283;17.68409262337233;18.13528701986955;17.747450343512615;17.691366637607654;17.811736119183497;PR2T5
PR2T5-3-66;PR2T5;3;66;279.29;4;1;1;1;0;19.0;28.0;N;30.8;17.96172699;0.028352874;9.979835032;1;26.710218409033804;26.72932753921804;25.859366586661505;26.479936224041122;26.62580910789498;26.80133878563365;26.86824324333156;26.7491492748698;PR2T5
PR2T5-6-57;PR2T5;6;57;277.67;8;1;2;1;0;18.3;26.9;N;30.3;18.24147852;0.026302199;12.23557393;1;25.913330593983055;25.945772002776103;25.383517623080515;25.731435779754374;26.02277914339153;26.017788025292674;26.08124640173655;25.98770686393539;PR2T5
PR2T5-7-66;PR2T5;7;66;270.4;9;1;2;1;0;18.6;27.4;N;29.7;19.24499935;0.027171635;12.90922712;1;26.25485394329052;26.281963292159084;25.59075139460428;26.05303495519925;26.28399717310628;26.354750030697836;26.420426141763567;26.314848935956565;PR2T5
PR2T5-5-22;PR2T5;5;22;277.48;4;1;1;1;0;12.5;14.77;N;14.71666667;11.10559168;0.012271846;4.189120426;1;19.310545840705423;19.333514109656566;20.089324331375586;19.231493598622425;19.89941396008183;19.276857732007162;19.223124666016766;19.38217992475051;PR2T5
PR2T5-5-32;PR2T5;5;32;277.48;11;1;2;1;0;16.1;19.66345655;D;19.55381427;13.43409841;0.020358306;6.129943789;1;23.408826032394987;23.462871249738264;23.69381727875827;23.3331770223163;23.965202234868187;23.500989705206493;23.523784591834353;23.54899728745107;PR2T5
PR2T5-7-22;PR2T5;7;22;270.4;12;1;2;1;0;13.9;16.35;D;16.35333333;12.68581885;0.015174678;6.076640694;1;20.90432147080692;20.949174079656768;21.63954908213587;20.85599143601546;21.60483025068482;20.927142614112782;20.895797255709972;21.03181117962624;PR2T5
PR2T5-3-66;PR2T5;3;66;279.29;2;1;1;1;0;15.7;26.2;N;30.8;17.96172699;0.019359279;9.979835032;1;22.9534615666517;23.008126043222557;23.350427042378303;22.889047375780844;23.561041173212246;23.03622574795017;23.048937906209957;23.097556537117303;PR2T5
PR2T5-7-32;PR2T5;7;32;270.4;10;1;2;1;0;11.7;18.73636897;N;20.930392;15.10601425;0.010751315;7.953608694;1;18.399816909218853;18.40468049253163;19.1006980092122;18.2840182441959;18.836907473838608;18.33470666344508;18.27698620185535;18.420486159732906;PR2T5
